id,text,len tweet,likes,rt,postura
1118278060170604544,"RT @DeniseDresserG: Toc toc, Sr. Presidente. Ahí le habla la Constitución recordándole que no puede saltársela con un memorándum presidenci…",140,0,6805,1
1118277967988178944,"RT @RicardoAlemanMx: Muy grave que, cual dictador bananero,  @lopezobrador_  ordene a tres secretarias de Estado violar la Constitucion y l…",140,0,1308,1
1118277759069855744,"RT @JoseCardenas1: José Ramón Cossío, ministro en retiro de la Suprema Corte: Acabo de leer el Memorándum recién emitido por el Presidente.…",140,0,288,1
1118277274392883201,RT @ferbelaunzaran: “Se solicita Constitución con letra muy grande y monitos para que el presidente @lopezobrador_ la conozca y comprenda.…,139,0,381,1
1118277232470814720,"RT @ferbelaunzaran: Que hasta la CNTE entienda más de derecho constitucional que usted, presidente ⁦@lopezobrador_⁩, sí calienta 👇

Memo no…",140,0,156,1
1118276512560451584,"RT @ferbelaunzaran: Sin facultades legales, el presidente gira sin fundar ni motivar un memorándum para que no se cumpla con la Constitució…",140,0,191,1
1118276430196920320,RT @lopezdoriga: Dice el Dr. @MiguelCarbonell que el presidente @lopezobrador_ necesita una asesoría jurídica muy grande después del memorá…,140,0,482,1
1118276181017513984,RT @ferbelaunzaran: .@lopezobrador_ es infalible. No hay mañanera sin mentiras 👇 https://t.co/Ub7BV6ycyh,104,0,35,1
1118275891983863809,"Violacion flagarante a la ley y ahora de parte del presidente. 
Los que hoy disfrutan, mañana serán los primeros se… https://t.co/lWqKjjpjIf",140,37,13,1
1118275243083063296,"RT @ferbelaunzaran: Estás en lo correcto, Paco, está en la Constitución, aunque la reforma es del 2013. El presidente no tiene facultades l…",140,0,87,1
1118275135801159680,"RT @RicardoAlemanMx: #Entérate | Cynthia López Castro, comisionada de Educación, comentó que el memorándum de López Obrador “es el primer p…",140,0,66,1
1118274996697088001,"RT @RicardoAlemanMx: #Entérate | Para la Coparmex, el memorándum que firmó López Obrador para cancelar la Reforma Educativa “es una violaci…",140,0,54,1
