id,text,len tweet,likes,rt,postura
1118674632926691328,"RT @revistaproceso: AMLO y Yalitza, en el top 100 de “Time” de personas más influyentes del mundo
https://t.co/QZ2UW4FdrE",121,0,271,1
1118610526723031041,RT @cataperezcorrea: Un expresidente de Perú se suicidó cuándo lo iban a detener por delitos de corrupción relacionados al caso Odebrecht.…,139,0,1672,-1
1118603501007986688,“AMLO esperó 12 años para llegar a ser presidente y tiene prisa para actuar. Pero tarde o temprano se dará cuenta q… https://t.co/L8T2qkJypl,140,2993,1090,1
1118582200876666880,"@PabloGomez1968 @lopezobrador_ Sí, ya. Queremos un estilo de gobernar que no mimetice lo peor del pasado, que no de… https://t.co/QVMVBkMjtq",140,5655,1313,1
1118559999675052032,RT @revistaproceso: #Análisis Ni @FelipeCalderon ni @EPN pudieron en 12 años lo que el presidente @lopezobrador_ en unos meses: reformar la…,140,0,780,1
1118559864651952128,RT @el_pais: ÚLTIMA HORA | Muere el expresidente peruano Alan García tras pegarse un tiro cuando iba a ser detenido por su presunta implica…,140,0,1460,1
1118559706438615040,RT @el_pais: El ‘caso Odebrecht’ acorrala a cuatro expresidentes peruanos. La Fiscalía pide 36 meses de prisión preventiva para Pedro Pablo…,140,0,256,1
1118544648727924737,"RT @warkentin: En la lista de las 100 personas más influyentes del mundo, según la revista @TIME, está @lopezobrador_. Su perfil fue escrit…",140,0,412,1
1118538047329636352,"RT @nytimeses: “El presidente, para dejarlo claro, no es nuestro jefe”, escribe @jorgeramosnews. “Los periodistas nos debemos a la verdad”.…",140,0,2926,1
1118304135202463744,"RT @Enea_Salgado: |￣￣￣￣￣￣￣￣￣￣￣|
      Criticar a AMLO
    y al nuevo gobierno
      NO me vuelve
            panista
         ni priista…",137,0,3218,-1
1118302896783859713,RT @MiguelCarbonell: Acabo de leer el “memorándum” del Presidente de la República sobre el tema educativo. No cita ninguna (ni una sola) no…,140,0,3655,1
1118302796107919360,"RT @nayaroldan: Se acuerdan de este tema? Pues qué creen? Los funcionarios de #LaEstafaMaestra de Pemex no fueron despedidos👇🏼

Aunque AMLO…",140,0,2388,1
1118281188479832066,"RT @jrxopa: De esto se trata presidente @lopezobrador_ :

“Protesto guardar y hacer guardar la Constitución [...]  y las leyes que de ella…",139,0,689,1
1118201199625371648,RT @JRCossio: Acabo de leer el Memorándum recién emitido por el Presidente. Carece de fundamentación y motivación. No se cita una sola norm…,140,0,10853,1
