id,text,len tweet,likes,rt,postura
1120507026080137216,"El candidato del PRD en Baja California, Jaime Martínez Veloz, acusa a su rival de Morena, Jaime Bonilla, de seguir… https://t.co/T9ImgVy6gH",140,2,7,1
1120496216754798599,"Una disputa entre ‘Los Zetas’ y el CJNG es la principal línea de investigación del ataque en Minatitlán, según… https://t.co/yDLeDIzjZU",135,2,5,1
1120481183224225792,"⚡ #LaMañanera de #AMLO:

👉 Promete bajar índices de inseguridad en 6 meses
👉 Es una “volada” acuerdo con Elba Esthe… https://t.co/Qi9kzlka7I",140,7,4,1
1120466063941079043,"⚡️ Así serían las conferencias de #AMLO si hablara de corrido 😎

#LaMañaneraSinPausas 🎧

Escúchalas cuando quieras… https://t.co/UgZuez8wR8",139,4,0,1
1120420802258767872,El gobierno de #AMLO plantea crear un solo registro de las personas detenidas en todo el país https://t.co/eDSu4LzPqX,117,10,8,1
1120405325482536962,"César y su pequeño Santiago, asesinados en #Minatitlán junto con otras 11 personas, fueron despedidos en un campo d… https://t.co/xZZoacJYwb",140,1,1,-1
1120326333920370689,"⚡ #LaMañanera de #AMLO:
👉 Promete bajar índices de inseguridad en seis meses
👉 ""Tengo miedo, como todos, pero no so… https://t.co/pDKByvv7fS",140,18,16,1
1120310714462294016,El gobierno de #AMLO dice que crear un solo registro de detenidos daría certeza sobre su situación y cuidaría los d… https://t.co/1CwTaxyc55,140,7,7,1
1120133883209580544,"#MéxicoViolento |  En lo que va del gobierno de #AMLO se han cometido 11,360 homicidios dolosos; el primer trimestr… https://t.co/haWWSKhb8M",140,7,10,-1
1120129492377382912,💥 ¡Zas! El consejero de #Morena @arddmx acusó a Polevsky de hablar en nombre de #AMLO para frenar las afiliaciones… https://t.co/xXH8UhMwA9,139,3,3,1
1120118793014001670,"#SemanADN 👉 Con su memorándum, #AMLO viola su propio mandamiento de “guardar y hacer guardar la Constitución"", dice… https://t.co/KM208slt2L",140,5,3,1
1120108718715232257,"#EntrevistADN 👁️ | Leo poco el periódico, me meto más al Internet y a veces escucho también las mañanera de #AMLO:… https://t.co/0Ri1mfT9DZ",139,18,7,1
1120094936265895936,#AMLO dice que duele enterarse de asesinatos como los de #Minatitlán; señala que son el “fruto podrido” de los gobi… https://t.co/NZdgK76a84,140,33,12,-1
1120073487614455810,"#SemanADN 👉 Esto es en serio… según Time, #AMLO es uno de los 100 líderes más influyentes del mundo. 🤔 https://t.co/xA9AnSuXJt",126,13,6,1
1120043306854096896,#SemanADN 👉 #AMLO plantea dar a la #GuardiaNacional el poder para…. checar tu celular https://t.co/Vhu6R6n54M,109,5,3,1
1120039411696197633,"RT @ADNPolitico: #EntrevistADN 👁️ Damián Alcázar nos dijo que para él, #AMLO “está comportándose, sí, de manera muy correcta” https://t.co/…",140,0,46,1
1119998007364263936,"#SemanADN 👉 Con una firma, #AMLO quiere mandar al olvido la “mal llamada reforma educativa” https://t.co/59boF1m4E8",115,6,2,1
1119978646255616000,"#EntrevistADN 👁️ Damián Alcázar nos dijo que para él, #AMLO “está comportándose, sí, de manera muy correcta” https://t.co/bVuImgjWcJ",132,110,46,1
1119967857822113792,"⚡️ ¿Se han preguntado cómo serían las conferencias de #AMLO sin  sus millones de “eeeh…”? 😎

#LaMañaneraSinPausas 🎧… https://t.co/7Eas0naWkN",140,11,4,1
1119784076725096453,#AMLO envió un nuevo mensaje a quienes lo critican por el memorándum en materia educativa https://t.co/oFT2p8FzrN,113,18,5,1
1119760215363203077,"#EntrevistADN 👁️ Para @RuffoAppel, #AMLO es algo así como “el inteligente pero con ganas de joder” 😱 

https://t.co/hMYf0GV7q5",126,2,0,1
1119753875760787458,"#TragediaEnMinatitlán | Era una fiesta de cumpleaños y sonaba ""La vida es un Carnaval"", cuando empezó la ráfaga de… https://t.co/7HNiR9IsEj",139,8,10,1
1119752834747129856,"⚡️ Seremos breves… 😎

⚡️#LaMañaneraSinPausas 🎧

Escúchalas cuando quieras en Spotify 🔊 

👉 https://t.co/T5SYGr7U5m https://t.co/sfgL338IFw",138,3,0,1
1119745118037336064,"#OjoAquí 👁️ #AMLO plantea dar a la #GuardiaNacional el poder para…. checar tu celular 

https://t.co/Vhu6R6n54M",111,13,11,1
1119727786531409920,La fiesta por el cumpleaños número 52 de una mujer de #Minatitlán se convirtió en una noche de terror; sobrevivient… https://t.co/UxL4Ip9ptM,140,4,0,1
1119726200300167169,"""No cabe duda de que la única doctrina de los conservadores es la hipocresía"", dijo #AMLO sobre sus opositores https://t.co/oFT2p8FzrN",134,4,5,1
1119712829014196224,"#MéxicoViolento | No solo fue #Minatitlán, en San Luis Potosí un comando asesinó al joven muralista Héctor Armando… https://t.co/Ow7KxN13rI",139,6,16,-1
