id,text,len tweet,likes,rt,position
1271078686759010306,"AMLO aprovechó la #Mañanera para llamar a los legisladores a resolver los pendientes en el Congreso, pues apuntó qu… https://t.co/ULpNb5fZKo",140,5,3,0
1271078492889899009,#Actualizado | AMLO recordó que en sus negociaciones con #Trump se acordó que no se iba a cerrar por completo la fr… https://t.co/7uAHcpJ7un,140,1,1,0
1271074906273447937,AMLO dio a conocer que hará una propuesta para que solo una sala nacional Anticorrupción atienda todo.… https://t.co/E04PMQ73pe,127,1,3,0
1271072595631357952,"#Actualizado | AMLO refrendó que en su gobierno, los derechos humanos y la atención a víctimas forman parte de los… https://t.co/yJMky8Dy2f",139,1,0,0
1271071101314105345,"#Actualizado | ""Pronto vamos a dar a conocer todo el fraude que se cometió con facturas falsas"": AMLO.… https://t.co/X6ymfHlY39",127,2,0,0
1271070440925126656,"AMLO indicó que hubo un error de comunicación, sobre el supuesto recorte de recursos a la CEAV; negó que se vaya a… https://t.co/Drt022ViXv",139,0,0,0
1271069995255070729,"AMLO aseguró que se da su tiempo para nombrar a los consejeros restantes de Pemex, pues señaló que dichos salarios… https://t.co/kNqymxItTc",139,1,1,0
1271068186352500736,AMLO indicó que en el caso de Notimex debe haber diálogo y pidió que la @STPS_mx y @JesusRCuevas sean intermediario… https://t.co/mJ29K1cNOQ,140,3,2,0
1271064416738516993,"AMLO apuntó que si la iniciativa de @RicardoMonrealA para fusionar a la Cofece y CRE es para combatir los excesos,… https://t.co/o5mXJaSHBu",139,1,1,0
1271064156809170944,"#Actualizado | En la #Mañanera, AMLO llamó a que se conserven los organismos indispensables para que estas no sean… https://t.co/AblItya1O8",139,1,0,0
1271059698314346496,"#Actualizado | AMLO se pronunció sobre los señalamientos contra Notimex, pidió diálogo y no recurrir a la descalifi… https://t.co/FZULyafN8p",140,1,0,0
1271056411972206592,AMLO dio a conocer que cerca de 4 millones de estudiantes de prepa podrán recibir su beca a través de una cuenta ba… https://t.co/tTtThK4O2U,140,2,1,0
1271053557119287296,#Actualizado | AMLO dio a conocer que los jóvenes menores de 18 años podrán contar con una tarjeta bancaria.… https://t.co/WDZbyThIBD,133,2,0,0
1271049467404394496,"""Ahí quedarían las dos opciones con mayor preferencia para una votación final"": @FelipeCalderon sugirió a AMLO apoy… https://t.co/n7urnbx3dt",140,1,2,0
1270943846969380866,Dante Delgado aseguró que su partido 'no es golpista” y afirmó que MC no participará en contra de AMLO. https://t.co/99rSSXPgnF,127,3,0,0
