id,text,len tweet,likes,rt,position
1271427158431408128,"AMLO recorrerá 5 estados en una semana.
A partir del 15 de junio visitará Veracruz, Tlaxcala, Puebla, Hidalgo y Mor… https://t.co/svqr9Oqpet",140,2,1,0
1271426255674580992,"#Actualizado | ""Yo estimo que se perdieron como 345 mil empleos (en mayo)"": AMLO. https://t.co/6XLglOWiac https://t.co/9rx1j4qmh4",129,0,1,0
1271424617144598530,"AMLO rechazó que las investigaciones contra funcionarios de @cuauhtemocb10, gobernador de Morelos, vayan a afectar… https://t.co/v8YjG2vyqU",139,5,2,0
1271423650030370817,".@yeidckol acusó que @aramirezcuellar busca sacarla de la contienda por el CEN y ""hacer daño"" a AMLO desde el inter… https://t.co/1e7mCksjGP",140,3,1,0
1271422023340867591,"En la #Mañanera, AMLO rechazó que su gobierno vaya a reformar las Afores. https://t.co/GMXTOOTad7 https://t.co/YM2RXmpNyu",121,3,1,0
1271420285611323393,"#Actualizado | ""No me ayudaron traficantes de influencia o los medios de información"", dice AMLO sobre su victoria… https://t.co/ZAc8l3McEh",139,1,2,0
1271419606213820419,"#Actualizado | ""No dije en campaña que iba a eliminar las afores"": AMLO. https://t.co/6XLglOWiac https://t.co/PjBhuQD6MW",120,0,0,0
1271418196449472512,AMLO ya anunció cuándo y dónde será su gira de la próxima semana. Entérate de los detalles aquí:… https://t.co/XZyL8lZfpB,121,0,0,0
1271414942453968897,"#Actualizado | AMLO explicó que la ruta que seguirá la próxima semana, se eligió con base a la cercanía y la facili… https://t.co/oYIn7Lx3Zn",140,0,2,0
1271406895803359233,"El gobierno de #AMLO reconoció que hay un incremento en la incidencia delictiva en #Sonora, la cual atenderá en cas… https://t.co/S5qPJw4nVD",140,1,0,0
1271321331888533504,"Familiares de desaparecidos exigieron una reunión con AMLO, @M_OlgaSCordero y @A_Encinas_RH para exponer las dificu… https://t.co/8MIe909Sp4",140,3,1,0
1271292537706147845,La Facultad de Ciencias de la #UNAM está lista para iniciar la fabricación de millones de pruebas rápidas para dete… https://t.co/6pMv7AG4tH,140,30,18,0
1271282881369976833,.@salmahayek y @RealGDT apoyan el uso del Fondo de Emergencia Audiovisual para ayudar a trabajadores de la industri… https://t.co/4tF8NlsJqZ,140,3,1,0
1271269589486362630,".@Silvano_A, gobernador de #Michoacán, pidió al presidente #AMLO no suspender el servicio básico de luz, durante la… https://t.co/2894oqcIVP",140,3,0,0
1271234054155878400,".@Silvano_A, gobernador de #Michoacán, solicitó a AMLO invertir el préstamo del Banco Mundial para enfrentar el… https://t.co/oDZ4MoJORM",136,4,2,0
1271206891109179392,.@Laura_Rojas_ declaró que está de acuerdo con AMLO sobre retomar actividad legislativa e hizo un “llamado a todos… https://t.co/N60P7YMfYi,139,2,0,0
1271197094129385475,"Dante Delgado asegura que ""AMLO está metido de lleno en proceso electoral ya que Morena no tiene la capacidad de se… https://t.co/2CH6M8xao9",140,5,2,0
1271194569728720897,"Familiares de desaparecidos exigieron una reunión con AMLO, @M_OlgaSCordero y @A_Encinas_RH para exponer las dificu… https://t.co/xYfOeGJeky",140,6,3,0
1271191792784990208,.@INEMexico recibió una queja del #PAN contra AMLO porque presuntamente utiliza los recursos públicos indebidamente… https://t.co/LFfbooiqgY,140,8,4,0
1271176657760669707,"Según AMLO, poco a poco se dará la apertura de la frontera entre #México y #EUA, luego de que esta fuera cerrada de… https://t.co/g6f1zkAZAZ",140,4,1,0
